batch_id|batch_timestamp|is_deleted|id|CreatedBy|CreatedOn|LastUpdatedBy|LastUpdatedOn|Name|Description|ExternalID|State|Phase|StartDate|DueDate|Duration|ActualStartDate|ActualEndDate|TrackStatus|Conflicts|OnCriticalPath|DurationManuallySet|TrackStatusManuallySet|EarliestStartDate|LatestStartDate|EarliestEndDate|LatestEndDate|ExpectedProgress|SchedulingType|ImportedFrom|Importance|Priority|PercentCompleted|Manager|ChargedTypeManuallySet|ChildrenCount|SuccessorsCount|PredecessorsCount|AllResourcesCount|AttachmentsCount|PostsCount|NotesCount|Reportable|ReportableManuallySet|Billable|ChildShortcutCount|Project|WorkPolicy|CommitLevel|ReportingStartDate|SYSID|Work|ActualEffort|RemainingEffort|WorkManuallySet|RemainingEffortManuallySet|WorkVariance|ActualDuration|StartDateVariance|ActualCost|DueDateVariance|PlannedBudget|DurationVariance|ActualCostManuallySet|PlannedBudgetManuallySet|TimeTrackingEffort|TimeTrackingCost|FixedCost|FixedPrice|PercentInvested|CostVariance|TimeTrackingBilling|EarnedValue|PlannedRevenue|CPI|ActualRevenue|SPI|PlannedRevenueManuallySet|ActualRevenueManuallySet|Profitability|PercentProfitability|PlannedExpenses|DirectPlannedExpenses|ActualExpenses|DirectActualExpenses|ProjectedExpenses|DirectProjectedExpenses|PlannedBilledExpenses|DirectPlannedBilledExpenses|ActualBilledExpenses|DirectActualBilledExpenses|ProjectedBilledExpenses|DirectProjectedBilledExpenses|RevenueCurrencyType|CostCurrencyType|Pending|IssuesCount|LastUpdatedBySystemOn|AllowReportingOnSubItems|CommittedDate|ResourcesCount|BudgetedHours|EmailsCount|CostBalance|BudgetStatus|RevenueBalance|ActualEffortUpdatedFromTimesheets|ParentProject|SfExternalId|SfExternalName|InternalId|OrderID|SKU|BaselineStartDate|BaselineDueDate|BaselineDuration|BaselineDurationVariance|BaselineWork|BaselineWorkVariance|BaselineCost|BaselineCostsVariance|BaselineRevenue|BaselineRevenueVariance|InternalStatus|Deliverable|DeliverableType|Executable|Parent|PlannedAmount|ChargedAmount|TCPI|TotalEstimatedCost|Charged|ChargedAmountManuallySet|RevenueEarnedValue|RPI|RTCPI|EntityType|CompletnessDefinition|TaskReportingPolicy|TaskReportingPolicyManuallySet|FloatingTask|IndividualReporting|BaselineCreationDate|AggregatedStopwatchesCount|CalculateCompletenessBasedOnEfforts|ActiveStopwatch|ObjectAlias|StopwatchesCount|LikesCount|BudgetedHoursManuallySet|CurrencyEAC|PendingTimeTrackingEffort|CurrencyREAC|CurrencyETC|ImageUrl|CurrencyRETC|SetByLeveling|GeographicalRegion|ResourceUtilizationCategory|Country|StateProvince|BaselineStartDateVariance|BaselineDueDateVariance|C_RecentActivity|C_Complete|C_ProjectPriority|C_RecentActivityTextAreaField|C_InvalidResourceCount1
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3591|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.852990|Waiting on Customer (First Article Approval)||3D317D83D03568CAE053BF0710ACEE5E|Draft|Other|2017-01-17 08:00:00|2017-01-30 16:00:00|10.0|||Not Active|0|False|True|False|2017-01-17 08:00:00|2017-01-24 08:00:00|2017-01-30 16:00:00|2017-02-06 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507362|2.0|0.0|2.0|True|False|2.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.113688|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029761.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3594|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.868589|Release for Production / Close EPMS||3D317D83D03668CAE053BF0710ACEE5E|Draft|Other|2017-02-07 08:00:00|2017-02-07 16:00:00|1.0|||Not Active|0|True|True|False|2017-02-07 08:00:00|2017-02-07 08:00:00|2017-02-07 16:00:00|2017-02-07 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507363|3.0|0.0|3.0|True|False|3.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.113688|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029825.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3582|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.790591|Create Assembly Drawing||3D317D83D03268CAE053BF0710ACEE5E|Draft|Other|2016-09-03 08:00:00|2016-09-08 16:00:00|5.0|||Not Active|0|False|True|False|2016-09-03 08:00:00|2017-02-01 08:00:00|2016-09-08 16:00:00|2017-02-07 16:00:00|100.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507359|4.0|0.0|4.0|True|False|4.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.506663|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029569.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3585|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.806191|Create Component Drawings||3D317D83D03368CAE053BF0710ACEE5E|Draft|Other|2016-09-03 08:00:00|2016-09-08 16:00:00|5.0|||Not Active|0|False|True|False|2016-09-03 08:00:00|2016-09-03 08:00:00|2016-09-08 16:00:00|2016-09-08 16:00:00|100.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507360|4.0|0.0|4.0|True|False|4.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.506663|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029633.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3588|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.821790|Create EPMS||3D317D83D03468CAE053BF0710ACEE5E|Draft|Other|2016-09-03 08:00:00|2016-09-03 16:00:00|1.0|||Not Active|0|False|True|False|2016-09-03 08:00:00|2016-09-08 08:00:00|2016-09-03 16:00:00|2016-09-08 16:00:00|100.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507361|8.0|0.0|8.0|False|False|8.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.506663|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029697.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/2ll1np858qg9lprki6yi0cnrw2142|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 06:47:32.290886|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 17:06:32.582591|Assemble/Debug Tooling||3D715750121E1523E053BF0710ACBF7A|Draft|Other|2016-11-10 08:00:00|2016-11-16 16:00:00|5.0|||Not Active|0|True|True|False|2016-11-10 08:00:00|2016-11-10 08:00:00|2016-11-16 16:00:00|2016-11-16 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/20057cae-4379-46f4-8d4d-bd410cb1b678|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-526422|20.0|0.0|20.0|True|False|20.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-07 07:58:27.195905|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6820767297.1265525|||0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3570|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.681393|Inspect First Article||3D317D83D02E68CAE053BF0710ACEE5E|Draft|Other|2017-01-03 08:00:00|2017-01-09 16:00:00|5.0|||Not Active|0|False|True|False|2017-01-03 08:00:00|2017-01-03 08:00:00|2017-01-09 16:00:00|2017-01-09 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|No Commit||T-507355|4.0|0.0|4.0|True|False|4.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.817852|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029313.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45jghpgaxl43ug8656mdxkfqe3573|/User/64a11955-016a-46de-8564-278ab315445a|2016-08-15 15:18:22.912448|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-23 12:55:56.712592|Deliver ASP to Customer||3D317D83D02F68CAE053BF0710ACEE5E|Draft|Other|2017-01-12 08:00:00|2017-01-16 16:00:00|3.0|||Not Active|0|False|True|False|2017-01-12 08:00:00|2017-01-19 08:00:00|2017-01-16 16:00:00|2017-01-23 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-507356|0.5|0.0|0.5|True|False|0.5|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-09-23 12:56:49.817852|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6677029377.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/2suss8tlcs4yghldd4vzj2z5f6597|/User/d8e14026-7852-432b-902a-dcf749251c0c|2016-06-23 08:56:00.237094|/User/7cb76d3f-6c0f-40d3-a288-478e7364e610|2016-10-25 13:13:32.156641|Develop Route (Drill or Laser)||3FB53C46FBE10820E053BF0710ACCF3F|Active|Other|2016-08-08 08:00:00|2016-08-08 16:00:00|1.0|||Off Track|0|True|False|False|2016-08-08 08:00:00|2016-08-08 08:00:00|2016-08-08 16:00:00|2016-08-08 16:00:00|100.0|As Soon As Possible|None|Normal|500|0.0|/User/2f726730-4442-4854-87d4-a84b5d5e3562|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-482008|8.0|0.0|8.0|False|False|8.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-25 13:13:40.391628|False||0||0|0.0|On Track|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6464980033.1265525|||0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/45lvn4yfq49631h1sugw481ep180|/User/6a207c16-85f6-4c7f-86e5-105007ab4ca2|2016-09-16 07:04:26.820986|/User/86a3c6e1-b0bf-47fe-b80a-08db7694f844|2016-11-02 14:55:46.555716|8020 Assembly||4057D3B805BA533EE053BF0710AC36B6|Active|Other|2016-11-10 08:00:00|2016-11-10 16:00:00|1.0|||On Track|0|False|True|False|2016-11-10 08:00:00|2016-11-23 08:00:00|2016-11-10 16:00:00|2016-11-23 16:00:00|0.0|As Soon As Possible|None|Normal|500|99.0|/User/6a207c16-85f6-4c7f-86e5-105007ab4ca2|False|0|0|0|0|0|0|0|True|False|True|0|/Project/4w32kdpayqz2kd2eh0gdgxlxc5713|Fixed Duration|||T-521775|8.0|7.92|0.08|True|False|0.08000000000000007|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-11-02 14:55:46.555716|False||0||0|0.0|On Track|0.0|False|/Project/4w32kdpayqz2kd2eh0gdgxlxc5713||||||2016-10-21 08:00:00|2016-10-25 16:00:00|3.0|2.0|8.0|0.0|0.0|0.0|0.0|0.0||||False|/Task/4w32kdpayqz2kd2eh0gdgxlxc5772|0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|False|False|2016-09-16 07:13:09.042419|0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.53.0-2BE2D2437C15DFD973C82C8246B15FDD421CC192/Image.gif||0|||||-14.0|-12.0|At 2016-11-02 by Steve Reidinger: Due Date: 2016-11-14->2016-11-10.|https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6791827585.1265525||At 2016-11-02 by Steve Reidinger: Due Date: 2016-11-14->2016-11-10. At 2016-11-02 by Steve Reidinger: Due Date: 2016-11-14->2016-11-10.|0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/2ll1np858qg9lprki6yi0cnrw2148|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 06:47:32.587293|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 17:06:32.629393|Receive Test Equipment||3D71575012201523E053BF0710ACBF7A|Draft|Other|2016-10-06 08:00:00|2016-11-09 16:00:00|5.0|||Not Active|0|True|True|False|2016-10-06 08:00:00|2016-10-06 08:00:00|2016-11-09 16:00:00|2016-11-09 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/20057cae-4379-46f4-8d4d-bd410cb1b678|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-526424|1.0|0.0|1.0|True|False|1.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-07 07:58:27.195905|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6820767425.1265525|||0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/2ll1np858qg9lprki6yi0cnrw2145|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 06:47:32.431289|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|2016-09-26 17:06:32.613792|Order Tooling|-Secure -Ship to Delaware|3D715750121F1523E053BF0710ACBF7A|Draft|Other|2016-10-12 08:00:00|2016-10-12 16:00:00|1.0|||Not Active|0|True|False|False|2016-10-12 08:00:00|2016-10-12 08:00:00|2016-10-12 16:00:00|2016-10-12 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/88555bf4-151b-42e4-889c-cf69dbcc6b64|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-526423|2.0|0.0|2.0|True|False|2.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-07 07:58:27.195905|False||0||0|0.0|Not Active|0.0|False||||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6820767361.1265525|||0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/5vj43ea0pt1br8fkrpkm270p7252|/User/9353a1e2-0ee6-4ab2-9a5f-f55d899b2255|2016-02-24 06:58:20.248726|/User/9353a1e2-0ee6-4ab2-9a5f-f55d899b2255|2016-10-14 09:33:36.397678|Finalize Optics ROCK documents||3ED51C915E2C687AE053BF0710ACC5BE|Draft|Other|2016-03-24 08:00:00|2016-03-30 16:00:00|5.0|||Not Active|0|True|True|False|2016-03-24 08:00:00|2016-03-24 08:00:00|2016-03-30 16:00:00|2016-03-30 16:00:00|100.0|As Soon As Possible|None|Normal|500|0.0|/User/9353a1e2-0ee6-4ab2-9a5f-f55d899b2255|False|0|0|0|0|0|0|0|True|False|True|0||Fixed Duration|||T-420701|10.0|0.0|10.0|True|False|10.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-14 09:33:49.176658|False||0||0|0.0|Not Active|0.0|False|||||||2016-03-24 08:00:00|2016-03-30 16:00:00|5.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|True|False|2016-03-28 09:36:30.478384|0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.490797.0-087FF95A68A016AFD27BD6A7E0E9B90C41C15789/Image.gif||0|||||0.0|0.0||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6007752897.1265525|||0.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/5ti7j8jwwww8jttj8e5ya16rz850|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|2016-10-26 11:21:08.220390|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|2016-10-26 11:23:46.101885|Global Update||3FC80CA5C11F1DF6E053BF0710ACCD85|Draft|Analysis|2017-03-27 08:00:00|2017-04-21 16:00:00|20.0|||Not Active|0|True|True|False|2017-03-27 08:00:00|2017-03-27 08:00:00|2017-04-21 16:00:00|2017-04-21 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|False|0|0|0|0|0|0|0|True|False|True|0|/Project/5ti7j8jwwww8jttj8e5ya16rz819|Fixed Duration|No Commit||T-544401|56.0|0.0|56.0|True|False|56.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-26 11:23:47.319691|False||0||0|0.0|Not Active|0.0|False|/Project/5ti7j8jwwww8jttj8e5ya16rz819|||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|False|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.53.0-2BE2D2437C15DFD973C82C8246B15FDD421CC192/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6928792577.1265525|||1.0
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|True|/Task/5ti7j8jwwww8jttj8e5ya16rz853|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|2016-10-26 11:21:08.220390|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|2016-10-26 11:23:46.151890|Audit||3FC80CA5C1201DF6E053BF0710ACCD85|Draft|Analysis|2017-04-24 08:00:00|2017-05-12 16:00:00|15.0|||Not Active|0|True|True|False|2017-04-24 08:00:00|2017-04-24 08:00:00|2017-05-12 16:00:00|2017-05-12 16:00:00|0.0|As Soon As Possible|None|Normal|500|0.0|/User/ab6c1874-89e8-40df-bb67-477c697fb7e3|False|0|0|0|0|0|0|0|True|False|True|0|/Project/5ti7j8jwwww8jttj8e5ya16rz819|Fixed Duration|No Commit||T-544402|1.0|0.0|1.0|True|False|1.0|||0.0||0.0||False|False|0.0|0.0||||0.0|0.0|0.0|0.0||0.0||False|False|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|USD|USD|None|0|2016-10-26 11:23:47.319691|False||0||0|0.0|Not Active|0.0|False|/Project/5ti7j8jwwww8jttj8e5ya16rz819|||||||||||||||||||False||0.0|0.0|0.0||Not charged|False|0.0||0.0|Task|0|Shared|False|False|False||0|True|None||0|0|False|0.0|0.0|0.0||https://app2.clarizen.com/Clarizen/Media/35.53.0-2BE2D2437C15DFD973C82C8246B15FDD421CC192/Image.gif||0||||||||https://app2.clarizen.com/Clarizen/CustomOperation?caid=277.48035457.1265525&target=8.6928792641.1265525|||1.0
