batch_id|batch_timestamp|is_deleted|id|CreatedBy|CreatedOn|LastUpdatedBy|LastUpdatedOn|WorkItem|Resource|RemainingEffort|Units|ExternalID|ResourceRole|Work|WorkManuallySet|RemainingEffortManuallySet|UnitsManuallySet|Duration|ActualRegularEffort|ActualRegularManuallySet|ActualOvertimeEffort|ActualOvertimeEffortManuallySet|LastUpdatedBySystemOn|WorkVariance|Role|Availability|EntityType|PercentCompleted|CompletnessDefinition|PendingTime|RevenueRegularRate|RevenueOvertimeRate|ManagerRole
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3xuzdltqjoswzbq4cofxrp7fg9519|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/Milestone/3xuzdltqjoswzbq4cofxrp7fg9103|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|||3xuzdltqjoswzbq4cofxrp7fg9519|Manager||||||||||2016-11-02 12:19:27.471019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6535|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:24:43.781013|/Task/3n73zel5xpq53p1d907gfsxo6255|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6535|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:24:43.781013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6541|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.266013|/Task/3n73zel5xpq53p1d907gfsxo6258|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6541|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.266013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6565|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.271013|/Task/3n73zel5xpq53p1d907gfsxo6270|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6565|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.271013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6571|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.274013|/Task/3n73zel5xpq53p1d907gfsxo6273|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6571|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.274013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6577|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.275013|/Task/3n73zel5xpq53p1d907gfsxo6276|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6577|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.275013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6583|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.277013|/Task/3n73zel5xpq53p1d907gfsxo6279|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6583|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.277013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6547|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:24:43.783013|/Task/3n73zel5xpq53p1d907gfsxo6261|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6547|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:24:43.783013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6553|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:24:43.785013|/Task/3n73zel5xpq53p1d907gfsxo6264|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6553|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:24:43.785013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6559|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.268013|/Task/3n73zel5xpq53p1d907gfsxo6267|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6559|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.268013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6631|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.288013|/Task/3n73zel5xpq53p1d907gfsxo6303|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6631|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.288013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6637|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:24:43.787013|/Task/3n73zel5xpq53p1d907gfsxo6306|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6637|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:24:43.787013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6643|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.289013|/Task/3n73zel5xpq53p1d907gfsxo6309|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6643|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.289013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6649|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:10:08.547013|/Task/3n73zel5xpq53p1d907gfsxo6312|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6649|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:10:08.547013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/bas3eap5skojmvd5l4y1srqu1290|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:52:59.112569|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 12:21:27.056355|/Task/bas3eap5skojmvd5l4y1srqu1286|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|0.0|0.0|bas3eap5skojmvd5l4y1srqu1290|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:21:27.056355|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/12g3zu1gjul50mml0km2fswv41146|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:50:30.082668|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 14:46:50.339624|/Task/12g3zu1gjul50mml0km2fswv41142|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|0.0|0.0|12g3zu1gjul50mml0km2fswv41146|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 14:46:50.339624|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/1jwctpto5nhu3d1wodeyayq3v889|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:51:46.268285|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 12:21:21.972847|/Task/1jwctpto5nhu3d1wodeyayq3v885|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|0.0|0.0|1jwctpto5nhu3d1wodeyayq3v889|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:21:21.972847|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/2f4bcmlb564yle4hmn0j2z2si3648|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:55:06.111268|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 12:21:36.269277|/Task/2f4bcmlb564yle4hmn0j2z2si3644|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|0.0|0.0|2f4bcmlb564yle4hmn0j2z2si3648|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:21:36.269277|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3xuzdltqjoswzbq4cofxrp7fg9525|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/Milestone/3xuzdltqjoswzbq4cofxrp7fg9106|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|||3xuzdltqjoswzbq4cofxrp7fg9525|Manager||||||||||2016-11-02 12:19:27.471019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6586|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:25:39.384013|/Task/3n73zel5xpq53p1d907gfsxo6282|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6586|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:25:39.384013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6607|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.279013|/Task/3n73zel5xpq53p1d907gfsxo6291|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6607|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.279013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3xuzdltqjoswzbq4cofxrp7fg9531|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/Milestone/3xuzdltqjoswzbq4cofxrp7fg9109|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|||3xuzdltqjoswzbq4cofxrp7fg9531|Manager||||||||||2016-11-02 12:19:27.471019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3xuzdltqjoswzbq4cofxrp7fg9537|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|2016-11-02 12:19:27.471019|/Milestone/3xuzdltqjoswzbq4cofxrp7fg9112|/User/9cf1279d-1cc2-4071-aa0e-ef3233800620|||3xuzdltqjoswzbq4cofxrp7fg9537|Manager||||||||||2016-11-02 12:19:27.471019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6667|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.295013|/Milestone/3n73zel5xpq53p1d907gfsxo6245|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|||3n73zel5xpq53p1d907gfsxo6667|Manager||||||||||2016-11-02 12:13:20.295013|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6673|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.296013|/Milestone/3n73zel5xpq53p1d907gfsxo6248|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|||3n73zel5xpq53p1d907gfsxo6673|Manager||||||||||2016-11-02 12:13:20.296013|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6655|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.291013|/Milestone/3n73zel5xpq53p1d907gfsxo6239|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|||3n73zel5xpq53p1d907gfsxo6655|Manager||||||||||2016-11-02 12:13:20.291013|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6661|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.293013|/Milestone/3n73zel5xpq53p1d907gfsxo6242|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|||3n73zel5xpq53p1d907gfsxo6661|Manager||||||||||2016-11-02 12:13:20.293013|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6625|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.905151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.286013|/Task/3n73zel5xpq53p1d907gfsxo6300|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6625|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.286013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6613|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.282013|/Task/3n73zel5xpq53p1d907gfsxo6294|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6613|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.282013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3n73zel5xpq53p1d907gfsxo6619|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-01 13:33:39.904151|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|2016-11-02 12:13:20.284013|/Task/3n73zel5xpq53p1d907gfsxo6297|/User/58ddccf9-baba-49a9-a1aa-a8c311be9490|0.0|0.0|3n73zel5xpq53p1d907gfsxo6619|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:13:20.284013|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/5lg1m6e5hyd5gc3ii1vh6059g413|/User/6efb5d2a-9c4d-4eae-b9aa-6ba81b19c8b0|2016-11-02 10:18:24.630019|/User/6efb5d2a-9c4d-4eae-b9aa-6ba81b19c8b0|2016-11-02 10:18:24.757019|/Task/5lg1m6e5hyd5gc3ii1vh6059g410|/User/6efb5d2a-9c4d-4eae-b9aa-6ba81b19c8b0|0.0|0.0|5lg1m6e5hyd5gc3ii1vh6059g413|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 10:18:24.757019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/3dzhyb7vwy7fk40h9t85kst6626171|/User/0e6876ec-39f7-4b14-affd-25a3f21488a9|2016-11-02 08:44:18.472019|/User/0e6876ec-39f7-4b14-affd-25a3f21488a9|2016-11-02 08:44:18.624019|/Task/3dzhyb7vwy7fk40h9t85kst6626168|/User/0e6876ec-39f7-4b14-affd-25a3f21488a9|0.0|0.0|3dzhyb7vwy7fk40h9t85kst6626171|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 08:44:18.624019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/2gwpdoqi9fql3xqekfttfps889175|/User/e385c7e5-d56e-4668-a745-15d0096fedca|2016-11-02 12:45:03.159790|/User/e385c7e5-d56e-4668-a745-15d0096fedca|2016-11-02 12:45:03.159790|/Task/2gwpdoqi9fql3xqekfttfps889172|/User/560c8896-a389-41e1-b703-c385c0ea29ee|0.0|0.0|2gwpdoqi9fql3xqekfttfps889175|Manager|0.0|False|False|False|0.0|0.0|False|0.0|False|2016-11-02 12:45:03.159790|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/5ptzssav0ea1l5no0yd5e9x8c7669|/User/81a9daec-c174-4516-aa1f-3eed14bcc897|2016-11-02 15:43:48.089322|/User/81a9daec-c174-4516-aa1f-3eed14bcc897|2016-11-02 15:43:48.089322|/Project/3r88qo8az0lp093x807wx17gc2717|/User/f22f3e19-af80-4955-b60d-2cce9cb8c4a6|||5ptzssav0ea1l5no0yd5e9x8c7669|Manager||||||||||2016-11-02 15:43:48.089322|||100.0|Owner||0|0.0|||Owner And Project Manager
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/gu8jb4cmz2fups9dw8cke5we13336|/User/bf665c5c-1366-401d-bc8c-45ecc05e1fb4|2016-11-02 18:59:53.081926|/User/bf665c5c-1366-401d-bc8c-45ecc05e1fb4|2016-11-02 18:59:53.141920|/Task/gu8jb4cmz2fups9dw8cke5we13333|/User/bf665c5c-1366-401d-bc8c-45ecc05e1fb4|0.0|0.0|gu8jb4cmz2fups9dw8cke5we13336|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 18:59:53.141920|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410753|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/Task/o4ydpu1rbfta4hbjtpspzml410662|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|0.0|0.0|o4ydpu1rbfta4hbjtpspzml410753|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:50:45.028019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410759|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/Milestone/o4ydpu1rbfta4hbjtpspzml410639|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|||o4ydpu1rbfta4hbjtpspzml410759|Manager||||||||||2016-11-02 12:50:45.028019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410741|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/Task/o4ydpu1rbfta4hbjtpspzml410659|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|0.0|0.0|o4ydpu1rbfta4hbjtpspzml410741|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:50:45.028019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410747|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/Task/o4ydpu1rbfta4hbjtpspzml410653|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|0.0|0.0|o4ydpu1rbfta4hbjtpspzml410747|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:50:45.028019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410765|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.028019|/Milestone/o4ydpu1rbfta4hbjtpspzml410642|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|||o4ydpu1rbfta4hbjtpspzml410765|Manager||||||||||2016-11-02 12:50:45.028019|||100.0|Owner||0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/7b0y9bzgunxd9s4qplj5kkyqa284|/User/81a9daec-c174-4516-aa1f-3eed14bcc897|2016-11-02 11:16:09.074581|/User/81a9daec-c174-4516-aa1f-3eed14bcc897|2016-11-02 11:16:09.074581|/Project/asglizyu8e58f43hbk0v1xpl1334|/User/f22f3e19-af80-4955-b60d-2cce9cb8c4a6|||7b0y9bzgunxd9s4qplj5kkyqa284|Manager||||||||||2016-11-02 11:16:09.074581|||100.0|Owner||0|0.0|||Owner And Project Manager
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/87199ru01aphu9jqou3a73ib1620|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:48:49.323593|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|2016-11-02 11:48:49.323593|/Task/87199ru01aphu9jqou3a73ib1616|/User/861a214f-ea6a-4d58-b51d-6309675dfa0c|8.0|100.0|87199ru01aphu9jqou3a73ib1620|Manager|8.0|False|False|False|1.0|0.0|False|0.0|False|2016-11-02 11:48:49.323593|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410729|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.027019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.027019|/Task/o4ydpu1rbfta4hbjtpspzml410650|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|0.0|0.0|o4ydpu1rbfta4hbjtpspzml410729|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:50:45.027019|||100.0|Owner|0.0|0|0.0|||Owner
e99b74722c0c4dcf90e1d3b4961e9b7d|2016-11-03 06:06:57.227000|False|/OwnerLink/o4ydpu1rbfta4hbjtpspzml410735|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.027019|/User/64a11955-016a-46de-8564-278ab315445a|2016-11-02 12:50:45.027019|/Task/o4ydpu1rbfta4hbjtpspzml410656|/User/4dcac20f-6c83-4074-ba79-67f3a5157037|0.0|0.0|o4ydpu1rbfta4hbjtpspzml410735|Manager||False|False|False||0.0|False|0.0|False|2016-11-02 12:50:45.027019|||100.0|Owner|0.0|0|0.0|||Owner
